index,MatchId,Creation,Duration,Id,Mode,Name,StartTimestamp,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,SummonerImage,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
4,NA1_3943371960,14/6/21 6:15,36.3,3943371960,CLASSIC,teambuilder-match-3943371960,15:49.0,12,0,0,12043,14,3,Galio,0,2,193,2405,193,39334,10,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8990,8500,UTILITY,0,3,3860,2065,3047,3075,1057,3066,3364,19,1,3,BOTTOM,21,3,1,409,47646,11746,10121,0,0,0,0,0,5,0,4429,526,15404,4904,07o0w3141povXrArm0T70yWXrpu62-vHg2WBjgzmrNNO3gYS0Lv0aPggaojpS_cp9yoaXh628nMCdA,0,,,SUPPORT,0,71,28,26,7,7,7,4,4,WboTN6cgJr8j8phkbsNlGdYyEr5_ea18JY7rrufFIvDUg6utRROLvVOk3w,56,TheEternalGrits,,FALSE,100,UTILITY,35,2169,55049,12273,3530,28485,2733,1206,47,68,285,5,0,2974,0,2959,0,10,0,36,0,0,20,FALSE
5,NA1_3943371960,14/6/21 6:15,36.3,3943371960,CLASSIC,teambuilder-match-3943371960,15:49.0,8,0,5,18751,18,75,Nasus,0,5,8558,21505,8558,57505,3,3,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,16858,16575,TOP,1,0,3110,3193,3065,6632,3111,3075,3340,28,4,14,TOP,0,5,3,1001,16714,8700,19478,31,0,0,0,0,6,0,186136,30873,18959,3542,ZZ2INVMuaFeeK_WVJyL4xPEeQRKHdwfV6j7fWendZUhgDhE8IZtABLrAuR-lZi7KGp0lNSoTppJFNQ,0,,,SOLO,0,255,32,26,12,4,12,5,4,VR3tBU5J917tS1QZkbg5-KZdB0lzvP_bSCePLmlVpg_mO3M,36,HYPER TYRONE,,FALSE,200,TOP,23,2169,212602,41943,0,38962,7434,0,193,1249,131,1,1,9752,2369,525,1,4,0,26,3,0,14,TRUE
6,NA1_3943371960,14/6/21 6:15,36.3,3943371960,CLASSIC,teambuilder-match-3943371960,15:49.0,24,1,3,19385,18,27,Singed,0,3,3097,11579,3097,58038,5,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16638,14275,JUNGLE,1,0,3165,1026,3742,3111,4633,4637,3364,24,2,8,JUNGLE,0,3,2,995,192041,37687,16906,133,0,0,1,0,7,0,17399,1468,33376,4836,FAaY_j7l5PuZxiQ8IcXHEOcimYbLQz4PEecgWbypTd8EmaccDBVFiFFzqOM3fHY70kEFH0eXcn_lTg,0,,,NONE,0,285,32,99,11,7,6,21,11,ZUfbjf0bzIeY3bJ7rDyFDGO3CW-u1CEStxgUFnKAVqlzY24,391,Shö,,FALSE,200,JUNGLE,38,2169,229219,44341,0,51057,18281,0,93,286,217,1,0,19778,5184,774,4,4,0,17,3,2,4,TRUE
7,NA1_3943371960,14/6/21 6:15,36.3,3943371960,CLASSIC,teambuilder-match-3943371960,15:49.0,20,0,1,16817,17,517,Sylas,0,2,2953,12772,2953,32770,9,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12813,11625,MIDDLE,0,0,1082,3083,6653,3158,3075,1033,3340,30,1,7,MIDDLE,0,4,3,384,126894,19807,16355,26,0,0,0,1,8,0,12037,2396,28783,3466,9Zn8d2pJiRA-4-LWvugzhA8yOgLYdzVh6EOsCcAsqouIL_o2x7XuFdInOjfWAntPoSgI_ZglI_0wew,0,,,SOLO,0,98,94,176,39,6,4,10,14,IGgZ7fiJnhuWBh2UTP6UUhyPTAK-qoUaCZU2lEbUH9xMpwg,463,Flashing Blade,,FALSE,200,MIDDLE,27,2169,158420,24020,1378,45980,8771,0,147,348,324,1,1,19488,1816,841,0,4,0,19,2,1,11,TRUE
8,NA1_3943371960,14/6/21 6:15,36.3,3943371960,CLASSIC,teambuilder-match-3943371960,15:49.0,6,0,1,14051,15,29,Twitch,0,1,9131,11894,9131,11510,12,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,14419,13600,BOTTOM,1,0,3157,6672,3006,3085,3031,1055,3340,19,1,9,BOTTOM,522,2,2,285,2621,597,7447,12,0,0,0,0,9,0,147491,16284,16655,10,7SixFUa10p-LI8EsgA725s8cMao9nvL7Bnk-7tHwth-TLcA0VwGlDE2hAteI3SIhhRfTwbiiKjbbaA,0,,,CARRY,0,30,13,12,8,7,3,5,4,91RsrWZJJso_5a-xsjt-a-vY8Fy591e5GT7B8UyDJ8Xtk20,50,0factor,,FALSE,200,BOTTOM,6,2169,176791,21076,0,24264,4581,0,190,118,374,1,0,26677,4194,161,3,4,0,12,0,1,6,TRUE
9,NA1_3943371960,14/6/21 6:15,36.3,3943371960,CLASSIC,teambuilder-match-3943371960,15:49.0,27,0,2,15208,16,117,Lulu,0,5,1507,4085,1507,8002,1,3,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10082,9275,UTILITY,0,0,3853,3117,6617,3504,1033,6616,3364,20,1,2,BOTTOM,0,2,1,410,23423,10384,5471,0,0,0,0,1,10,0,4842,1700,6182,28,BkEHenL0IZ7GYKoWA43G2TJXAcUcdD6Y20zhYY1cPeGfKRar3UOfGXcKhOYONCec27nXHfDG6lyQpA,0,,,SUPPORT,0,80,56,86,12,7,3,5,4,8Au1jcqtSYHpUfS6A_U0LkLdRduYsT_-jzk0mPEc7m1MN84,46,Two22Two,,FALSE,200,UTILITY,73,2169,29498,13317,8131,11733,7434,4058,19,456,12,5,0,1232,1232,80,1,4,0,78,3,6,33,TRUE
0,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,10,0,6,19297,18,82,Mordekaiser,0,13,2646,8565,2646,25320,2,5,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14458,12325,TOP,1,0,3020,3157,3916,1056,4633,3115,3340,26,3,11,TOP,0,6,2,1383,115817,20728,9546,16,0,0,0,0,1,0,22270,1981,11873,4793,VvBaMejV_jX5Whyo8vsbojucL_zQVN0UNfvFKgB6g6h9fbGtYFucHfkb5ra8VOjFQoEKNxdF52QN1A,0,,,SOLO,0,118,51,55,9,4,12,3,4,7uINCZE6eAkxmkBPrKeF3hfglaT7kfQpGUhFDMMf-zrz,270,mrminhnguyen,,FALSE,100,TOP,5,2174,139685,23887,0,23974,12645,0,191,48,95,1,0,1596,1177,2554,1,2,0,38,5,7,17,TRUE
1,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,26,1,0,19946,18,59,JarvanIV,0,6,989,37821,989,63134,2,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16407,15075,JUNGLE,0,0,3143,6630,3047,3053,2055,3075,3364,23,2,11,JUNGLE,22,9,2,1306,34556,3293,19249,192,0,0,0,0,2,0,183234,24914,21852,4923,Bike3KAQ6hVgaNpBIRDV6xiiDCIu0cFy0JYFqPb4MiPdKOAOcufsd90JYiIX2tCzBoJs9wB-OapmxQ,0,,,NONE,0,146,95,105,19,22,11,2,4,LTuSPJrt-m0R86gdPKPMAOzLLV_zEYD5QwpAqQ25j-U5B6o,70,toastieeeee,,FALSE,100,JUNGLE,37,2174,241661,29596,0,43499,21818,0,38,722,92,1,0,23870,1388,2397,2,2,0,40,5,3,6,TRUE
2,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,16,0,0,17937,17,34,Anivia,0,5,2239,3023,2239,20244,10,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14286,13325,MIDDLE,0,0,6653,3157,3165,0,3040,3020,3340,22,3,8,MIDDLE,0,3,1,829,145246,20257,10999,14,0,0,0,0,3,0,17366,2196,18128,4413,uEXenSF_qHzUQ8zEguyvFyIdh1tNK3VW2dBm9-llPl1ehg5dtNcHt1rlu8vvilvbC79K1IAV8urUPw,0,,,SOLO,0,152,20,52,106,4,4,4,12,H-EBH63BLuiZT0yuZTifp9v8LsD6wl4lL5VGxOGtaxxcGYY,194,prxx,,FALSE,100,MIDDLE,51,2174,163561,23402,0,30539,1919,0,206,1369,412,1,0,948,948,1412,0,2,0,30,3,3,12,TRUE
3,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,17,0,0,14247,15,875,Sett,0,6,1754,7055,1754,32923,4,3,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10087,9275,UTILITY,0,0,6631,3857,3742,3047,3076,1028,3364,24,1,3,BOTTOM,1,3,2,768,1130,861,13093,4,0,0,0,0,4,0,35487,10112,13163,4908,gkGJGUNofA2Vou9pGfUA3-n6NE0nuCBLP2LUI0oV6e5ihKeB_fUaXEJDjrQs5lVX02-IR0vK_KqN0w,0,,,SUPPORT,0,47,15,25,9,4,4,4,3,c8zw5467JNJXgYPD_LYOL4kH1UsPQ8E0n8eSmj3GiBQyViY,98,HoverState,,FALSE,100,UTILITY,23,2174,47348,13742,0,27914,6180,0,47,69,130,1,0,10731,2767,1658,2,2,0,64,3,6,32,TRUE
4,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,11,0,8,17322,17,202,Jhin,0,6,7144,21231,7144,7904,3,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,16625,14050,BOTTOM,1,0,6671,3033,3009,6676,1037,3094,3363,24,3,15,BOTTOM,1586,8,3,1079,8044,1921,4654,19,0,0,0,0,5,0,167879,24988,9834,4557,un2NhgIkvoCKoUsu0l3gWgwKvc1rl8CvpqQgXn4F74YLv7yjr8q_vg8JUCanJkiohNAD2_Hr-Vw5mQ,0,,,CARRY,0,72,30,27,13,3,4,3,7,yqgsRSypSk-9K9LAz5ESYd2DEyAiDibpwtMvMvqxkHa7s_M,260,TheDangsta,,FALSE,100,BOTTOM,22,2174,178313,27446,0,16085,7913,303,228,139,114,2,1,2388,536,1596,2,2,0,28,5,1,11,TRUE
5,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,10,0,0,13492,15,360,Samira,0,1,699,2122,699,12836,10,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12224,11100,BOTTOM,0,2,1055,3006,6692,6676,3074,0,3340,14,0,3,BOTTOM,512,0,1,466,11960,2675,4330,4,0,0,0,0,6,0,96805,17481,22452,4076,#NAME?,0,,,CARRY,0,111,13,22,8,5,4,3,7,6456YEAtkr_wFlpzA_85sbSMpx4NaezZwPuM7y3aZHSnA9g,233,foodtanari,,FALSE,200,BOTTOM,2,2174,113076,20237,0,27537,7073,642,216,3,323,4,0,4310,80,754,0,8,0,15,0,2,9,FALSE
6,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,7,0,0,12637,14,107,Rengar,0,3,0,10600,0,17367,14,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9074,13250,JUNGLE,0,2,3082,6630,3067,3158,0,0,3364,21,0,1,JUNGLE,644,0,1,643,23795,1112,14014,106,0,0,0,0,7,0,86355,12992,22338,4626,NTn4FrhC27kIHbT1n8M2K5EgGwNvk711aIExQxKJDKdroOHKyQkKVlOzWXythnQ-Uqox0FC_OIswsw,0,,,NONE,0,147,67,64,11,13,11,5,4,6cR1sLkj7BJ98AMzjdbsRxszfFxukDDQB8MtUy0i6dCaX0Y,269,Lolicard,,FALSE,200,JUNGLE,7,2174,115290,14907,0,37842,10656,0,21,132,464,1,0,5139,803,1489,0,8,0,20,0,9,2,FALSE
7,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,4,0,0,17809,17,777,Yone,0,8,1508,1508,1508,34516,10,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14580,13650,MIDDLE,0,2,6673,3006,3046,1053,3031,1038,3340,33,1,9,MIDDLE,671,7,1,653,32197,6934,14232,36,0,0,0,0,8,0,164871,20497,19696,4410,WhbuBsKv_qclBFjlJE3S5OY5z_TbWawp05q2P1VdhehRt2WKP9W2TOS2igs5HtdRo1tFwmjPesdXGA,0,,,SOLO,0,283,88,53,15,7,14,6,4,MghA4DDrFC5QBae9Lvfo3S_XRRkp3xVbNcF50GJee7N91D8,303,Mid Vi,,FALSE,200,MIDDLE,29,2174,216622,34057,0,35479,5615,0,162,206,309,1,0,19553,6625,1549,1,8,0,35,7,3,18,FALSE
8,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,1,0,0,19405,18,10,Kayle,0,3,2604,9743,2604,13667,6,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13968,13125,TOP,0,2,4637,3140,4633,3916,3115,3006,3363,26,2,4,TOP,0,2,1,481,160663,20515,9132,18,0,0,0,0,9,0,56010,2969,13969,4903,ecy_CzBys8Pwy_T9g5yI3_ULiKVFQ0x2_AA1lZtNPkj4JJ9I89HCCXQb9RBSOFOq8_9-vGHfD5m7yg,0,,,SOLO,0,104,48,131,6,3,12,4,4,QoVpxO1e0pypyx0NyY-TFNBVN7ws-6s2_KgxV532xGBKqX0,263,idontgiveafack,,FALSE,200,TOP,8,2174,218124,24478,0,23660,8070,1321,261,359,212,5,0,1449,993,558,1,8,0,37,3,3,15,FALSE
9,NA1_3943313710,14/6/21 5:10,36.38,3943313710,CLASSIC,teambuilder-match-3943313710,13:08.6,7,0,0,12176,14,57,Maokai,0,5,340,639,340,28546,8,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9424,8675,UTILITY,0,2,3860,3066,3020,4005,3075,1031,3364,24,1,4,BOTTOM,110,3,2,1105,45545,24227,8682,0,0,0,0,0,10,0,5848,715,17291,1296,6PR-C6KUNQ8-h6dQLAKFcu7DHKyBAEYIokIFO5TYHivOMX359qLP2kOL_3We7kFfE6hsy2i056LA8Q,0,,,SUPPORT,0,40,21,60,11,6,14,4,4,NdtrwE6BqZBo3dIwlSWvDwDX52sQ3AEFrgWVeIGWUWDHZwo,255,BoostedKittyKat,,FALSE,200,UTILITY,76,2174,62621,26058,0,28439,4936,1048,53,273,274,5,0,11226,1116,2465,0,8,0,41,2,7,18,FALSE
0,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,1,0,0,7146,10,92,Riven,0,2,0,5260,0,9111,6,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5077,4975,TOP,0,0,2031,6630,1055,3158,0,0,3340,14,0,0,NONE,0,0,0,329,0,0,2041,8,0,0,0,0,1,0,47999,3859,10207,4626,NTn4FrhC27kIHbT1n8M2K5EgGwNvk711aIExQxKJDKdroOHKyQkKVlOzWXythnQ-Uqox0FC_OIswsw,0,,,SUPPORT,0,141,29,31,6,2,12,3,4,6cR1sLkj7BJ98AMzjdbsRxszfFxukDDQB8MtUy0i6dCaX0Y,269,Lolicard,,FALSE,100,TOP,11,1149,55048,3859,0,14000,519,0,110,73,96,1,0,7049,0,1751,0,4,0,8,1,0,5,FALSE
1,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,1,0,1,6545,10,48,Trundle,0,6,0,5257,0,10374,3,4,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6086,5600,JUNGLE,0,0,6632,3111,2055,1028,0,0,3340,15,1,3,NONE,0,2,1,844,4407,767,4766,80,0,0,0,0,2,0,64212,3583,12657,4922,HU5e3dE2bRyAGkkUI8k49egXU5Kfp-FylDtZPeOantg9vMPGOXskQaMeYnam-vw9GXjYjcGobMmmfg,0,,,SUPPORT,0,99,43,14,3,9,11,2,4,xugNcJWIy7VBK8DzC9VFG9zCzRNNhfmd2ttCvX2SigOFsQ0,255, ÛncleJungle,,FALSE,100,JUNGLE,10,1149,74959,4714,0,17810,9956,0,10,328,85,1,0,6340,364,386,0,4,0,17,6,1,8,FALSE
2,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,2,0,0,9446,12,131,Diana,0,2,1514,3163,1514,6777,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6134,4800,MIDDLE,0,0,1056,4636,3916,0,0,1001,3340,10,0,1,NONE,0,0,1,631,61686,7813,3391,0,0,0,0,0,3,0,12043,874,3950,4748,7h64732-xpMvpnmctnLbOa3xar2RcpUnoum3Hi709LBZDtfYk4NusQsmXaUH6Gx6t3-i0i73V4BELg,0,,,SUPPORT,0,63,24,13,3,2,4,2,14,TjBpgpgiPtN-bxcgAVWahHPMm10-gqd6wJ953B-0fw7xN8E,168,AshesOfWar13,,FALSE,100,MIDDLE,1,1149,87209,9207,0,7837,223,0,128,8,57,1,0,13480,520,495,0,4,0,8,0,0,6,FALSE
3,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,0,0,0,5737,9,119,Draven,0,1,0,0,0,3767,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6568,6350,BOTTOM,0,0,6691,2031,3033,0,0,0,3340,10,0,2,NONE,455,0,1,366,0,0,3345,0,0,0,0,0,4,0,41770,7667,6014,4076,#NAME?,0,,,SUPPORT,0,32,27,12,4,2,4,2,7,6456YEAtkr_wFlpzA_85sbSMpx4NaezZwPuM7y3aZHSnA9g,233,foodtanari,,FALSE,100,BOTTOM,4,1149,41770,7667,0,9851,1492,314,119,42,91,2,0,0,0,492,0,4,0,1,0,0,1,FALSE
4,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,1,0,0,5443,9,111,Nautilus,0,4,0,81,0,10579,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3876,2900,UTILITY,0,0,3860,2031,3117,1029,3067,0,3340,12,0,0,NONE,0,0,0,669,5634,2751,2060,0,0,0,0,0,5,0,4887,1359,8054,1296,6PR-C6KUNQ8-h6dQLAKFcu7DHKyBAEYIokIFO5TYHivOMX359qLP2kOL_3We7kFfE6hsy2i056LA8Q,0,,,SUPPORT,0,21,22,13,4,4,14,3,4,NdtrwE6BqZBo3dIwlSWvDwDX52sQ3AEFrgWVeIGWUWDHZwo,255,BoostedKittyKat,,FALSE,100,UTILITY,31,1149,16089,4657,0,10399,0,0,25,148,65,0,0,5568,546,284,0,4,0,12,2,1,8,FALSE
5,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,2,0,8,10521,13,114,Fiora,0,3,5451,18368,5451,6807,0,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,9947,7100,TOP,0,0,1055,3508,6029,3047,1028,3044,3340,16,1,8,NONE,471,8,3,0,1052,392,1674,8,0,0,0,0,6,0,83615,10740,7998,4077,mJYr0BuxGsIaGBF2E3cfK8KHpw97fJxi-71Ys1lYcZnBPTUxuWsb3EYyphx5VExeAC0CU_2CfrgqwA,0,,,SUPPORT,0,97,7,45,2,2,12,2,4,xiLaIS7iTGFCLhqh52RQ8ECmfgK9ym5VbvCJrCxupKL1BVA,216,InfIict,,FALSE,200,TOP,6,1149,97020,13270,0,9963,4841,608,145,68,0,4,1,12352,2137,290,2,0,0,9,0,1,4,TRUE
6,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,9,0,3,8356,11,33,Rammus,0,0,0,12974,0,13458,2,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7567,7100,JUNGLE,0,0,6664,3047,3075,0,0,0,3364,13,1,4,NONE,0,3,1,482,52582,3837,2166,92,0,0,0,0,7,0,19865,1298,7931,3797,XgYdwSloxURYKjCCwju8p2dnoo-7V7wLQ37KMOmvzSzZo_d7gipQRul3aYiGX6b5v3t7Rnfm_M1F5Q,0,,,SUPPORT,0,38,53,32,3,3,4,12,11,yR9Ktd5_y-YC8u0nQmgsmWEbsFIZH0H_bqsMLqyB9mwOgCQ,177,Knguhsaur,,FALSE,200,JUNGLE,22,1149,84852,5723,0,10275,4328,290,19,335,37,5,0,12404,588,178,0,0,0,11,0,3,1,TRUE
7,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,3,0,0,9642,12,8,Vladimir,0,3,1427,1427,1427,5047,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6892,6575,MIDDLE,0,0,2055,4636,3067,3158,3108,1082,3340,15,1,3,NONE,0,3,1,769,60799,7212,4915,0,0,0,0,0,8,0,12014,832,7291,513,GiGbdcB6eNVSlYmiJOH4ISiIVpex8OnANkNdu1HCs_pffiQ_8kmWf9OyDnN9HuYDGedDjVmgojseew,0,,,SUPPORT,0,174,10,60,4,3,6,3,14,NI0UUBZYgUqbZH1T0b4HU6uVfIeRLhvjVej6sxf6rb6GDCk,255,AmbushWhite,,FALSE,200,MIDDLE,2,1149,75787,8522,0,12575,12115,0,125,59,52,1,0,2973,478,368,0,0,0,16,3,1,6,TRUE
8,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,4,0,0,7185,10,360,Samira,0,1,4936,4936,4936,4815,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8240,6300,BOTTOM,0,0,1055,6673,3006,1036,1036,1018,3340,13,1,6,NONE,295,6,3,1128,4397,1310,2315,0,0,0,0,0,9,0,66396,12354,7459,26,eN-y18XaemEBNUBqJ33Ax8t7K1mbJd0llSXSCO3wjDQeSNNQEeHyTQiQuq6lkEumiub5j8YWJ7we0A,0,,,SUPPORT,0,91,8,11,5,3,7,1,4,3dnBftZl7jw9IMHVpvq3ZykGeYMaf6R4NAJe8RFd6fhGiEsg,97,FokRitoAndFokYou,,FALSE,200,BOTTOM,0,1149,74313,13665,0,10321,2856,360,143,1,0,3,1,3520,0,546,1,0,0,9,0,2,6,TRUE
9,NA1_3943249356,14/6/21 4:40,19.3,3943249356,CLASSIC,teambuilder-match-3943249356,40:44.7,11,0,0,6660,10,117,Lulu,0,4,805,892,805,3806,1,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4923,3450,UTILITY,0,0,0,2065,3859,0,0,1001,3364,15,0,0,NONE,0,0,0,859,6156,1802,1403,0,0,0,0,0,10,0,3529,968,4763,4249,dsSER_m93T3qCtxfpl7_UsPfINwao6rszMkdT5TH1jxueQX1LDcGROYIbmgORcc5DHK5TsVssiz7LQ,0,,,SUPPORT,0,32,14,18,5,3,4,3,14,liPpQOqREoeIywu-7eQh_TIn3gzKmqqrJhXpYMmZD6wxvP4,424,RoyåL,,FALSE,200,UTILITY,19,1149,12426,2976,1837,6214,275,324,22,179,27,3,0,2740,206,48,0,0,0,23,2,0,10,TRUE
0,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,5,0,7,9959,12,51,Caitlyn,0,0,7069,9358,7069,4936,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10374,8700,JUNGLE,2,0,3134,3020,3094,3095,6670,0,3340,9,1,7,MIDDLE,694,7,2,0,5904,2229,4193,4,0,0,0,0,1,0,48332,12504,6322,3545,jxiIN1Xiyl8gX4xSXwjTDxY7v9XyyAes3vZpz7io193sqYTuJT2nFL-8pdG5IM40Z7_DGbb63hIR2Q,0,,,SOLO,0,30,36,23,2,3,1,2,21,avr4p3BYe_NuKd6Yn57GmCdYYpDJreRGAxQTaKrHNJhyTvlGinwEUUuczw,19,mkwhpcjkn,,FALSE,100,MIDDLE,21,1560,54237,14733,0,10516,1403,0,49,66,0,1,0,0,0,0,3,1,0,0,0,0,0,TRUE
1,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,2,0,0,6043,9,45,Veigar,0,0,216,216,216,9684,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6342,5600,JUNGLE,0,0,1056,6655,1029,3020,1028,0,3340,10,0,0,BOTTOM,0,0,0,230,5965,156,584,0,0,0,0,0,2,0,5095,1349,9496,29,HVUK1vpHY9Sj4cTWK2og1XLJJUa35DvzOAr4WatBkaxYRtQajwWHWSuQpJ1cpg9YcTBa28AhtrysjA,0,,,SUPPORT,0,28,18,25,0,7,6,3,7,xoGGtZrOXRxEE4Ut7CUwKZ9chMBVdYWcWg1z4MVQNjBIFbhSjIcLE26DdQ,1,naghn,,FALSE,100,UTILITY,8,1560,11060,1506,0,10081,396,393,12,64,86,3,0,0,0,0,0,1,0,0,0,0,0,TRUE
2,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,4,0,24,14043,15,412,Thresh,0,2,5129,5129,5129,7335,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14836,16500,JUNGLE,0,0,3067,6676,6691,3094,3117,0,3340,18,1,24,BOTTOM,391,24,2,0,20167,13180,4824,0,0,0,0,0,3,0,41191,18047,9519,4076,#NAME?,0,,,CARRY,0,62,14,25,7,3,4,3,7,6456YEAtkr_wFlpzA_85sbSMpx4NaezZwPuM7y3aZHSnA9g,233,foodtanari,,FALSE,100,JUNGLE,60,1560,64336,31563,1013,14344,6701,899,55,145,0,3,0,2976,335,0,4,1,0,2,0,0,2,TRUE
